foid,flid,oid,height,width,ocr
10822,731,112,62.599945068359,394.33026123047,
10823,731,115,82.863922119141,87.996398925781,
10824,731,115,54.598083496094,128.9729309082,
10825,731,125,55.72216796875,36.243667602539,
10826,731,104,229.4111328125,137.61889648438,
10827,731,112,62.602783203125,365.60192871094,
10828,731,115,67.4853515625,100.87281799316,
10829,731,115,47.682540893555,145.30126953125,
10830,731,125,58.055419921875,38.51594543457,
10831,731,104,213.30249023438,122.27907562256,
10832,731,112,68.412017822266,415.17416381836,
10833,731,112,93.327728271484,402.41143798828,
10834,731,115,82.301330566406,90.963272094727,
10835,731,125,59.200042724609,35.243286132812,
10836,731,104,223.91084289551,95.751617431641,
10837,731,112,84.086334228516,395.5732421875,
10838,731,115,81.663208007812,102.57704162598,
10839,731,125,62.024688720703,33.467430114746,
10840,731,104,189.53604125977,98.064102172852,
10841,731,112,83.146179199219,385.26110839844,
10842,731,125,63.062408447266,35.640968322754,
10843,731,104,195.2477722168,90.625358581543,
10844,731,112,93.792266845703,429.1748046875,
10845,731,112,71.886077880859,397.33120727539,
10846,731,115,81.57666015625,90.262023925781,
10847,731,125,56.902816772461,34.767456054688,
10848,732,100,121.53811645508,156.87057495117,
10849,732,104,168.55215454102,58.60018157959,
10850,732,112,47.047668457031,310.19818115234,
10851,732,113,102.21813964844,379.03387451172,
10852,732,113,74.014251708984,424.79888916016,
10853,732,100,123.27288818359,158.48361206055,
10854,732,104,200.34469604492,80.170082092285,
10855,732,112,45.214294433594,266.95050048828,
10856,732,113,86.660827636719,380.78265380859,
10857,732,113,85.550811767578,432.05368041992,
10858,732,100,118.96768188477,160.52517700195,
10859,732,104,194.66751098633,93.875099182129,
10860,732,112,42.673858642578,263.77828979492,
10861,732,113,84.972839355469,377.05276489258,
10862,732,113,94.4443359375,450.95095825195,
10863,732,100,100.53479003906,164.90447998047,
10864,732,104,169.67617797852,102.15390777588,
10865,732,112,43.704162597656,271.40777587891,
10866,732,113,71.725372314453,337.42437744141,
10867,732,113,71.685791015625,415.81112670898,
10868,732,100,119.21640014648,155.89297485352,
10869,732,104,174.39080810547,89.63582611084,
10870,732,112,43.600280761719,257.59133911133,
10871,732,113,94.507110595703,367.7470703125,
10872,732,113,87.940063476562,460.42300415039,
10873,732,100,119.15112304688,152.67279052734,
10874,732,104,186.5676574707,73.438468933105,
10875,732,112,46.743545532227,272.71127319336,
10876,732,113,100.82778930664,366.97305297852,
10877,732,113,64.401916503906,423.24084472656,
10878,732,100,116.27230834961,162.36904907227,
10879,732,104,195.82473754883,90.752944946289,
10880,732,112,53.718215942383,273.744140625,
10881,732,113,103.20947265625,377.52532958984,
10882,732,113,75.998504638672,441.77087402344,
10883,732,100,102.89184570312,164.00860595703,
10884,732,104,183.38934326172,80.539573669434,
10885,732,112,47.560180664062,250.88833618164,
10886,732,113,89.388946533203,310.19226074219,
10887,732,113,70.142639160156,434.953125,
10888,732,100,101.46920776367,158.29727172852,
10889,732,104,182.69018554688,81.792572021484,
10890,732,112,56.273223876953,268.84310913086,
10891,732,113,81.881805419922,321.35571289062,
10892,732,113,65.357452392578,435.51391601562,
10893,732,100,120.59283447266,153.5651550293,
10894,732,104,186.59713745117,77.809913635254,
10895,732,112,50.155502319336,252.74732971191,
10896,732,113,98.598175048828,338.04089355469,
10897,732,113,78.737396240234,448.33450317383,
10898,732,100,116.04235839844,154.20373535156,
10899,732,104,196.64147949219,82.928894042969,
10900,732,112,53.356719970703,256.68334960938,
10901,732,113,91.666473388672,364.17242431641,
10902,733,115,90.981628417969,119.91781616211,
10903,733,115,91.457397460938,107.51812744141,
10904,733,125,83.068603515625,85.696739196777,
10905,733,126,139.39538574219,99.220504760742,
10906,733,126,127.92199707031,93.28409576416,
10907,733,104,172.22991943359,104.54209899902,
10908,733,112,68.063568115234,283.70886230469,
10909,733,115,84.502334594727,98.011566162109,
10910,733,125,104.46098327637,74.139122009277,
10911,733,104,198.03381347656,83.937622070312,
10912,733,112,62.323089599609,283.75457763672,
10913,733,115,82.315979003906,92.69287109375,
10914,733,125,100.54600524902,69.821434020996,
10915,733,104,200.26678466797,94.631820678711,
10916,733,112,66.408279418945,270.81036376953,
10917,733,115,78.305328369141,92.860595703125,
10918,733,125,103.48663330078,64.668228149414,
10919,733,104,219.84893798828,92.554702758789,
10920,733,112,61.749084472656,281.87194824219,
10921,733,115,75.501892089844,92.777618408203,
10922,733,125,106.74090576172,68.102203369141,
10923,733,104,181.32525634766,102.31859588623,
10924,733,104,192.68313598633,155.93518066406,
10925,733,112,70.364624023438,292.2666015625,
10926,733,115,83.187957763672,101.76937866211,
10927,733,124,46.035522460938,26.592864990234,
10928,733,125,117.07760620117,60.600048065186,
10929,733,104,191.49099731445,118.60439300537,
10930,733,112,64.85546875,308.68695068359,
10931,733,115,84.172302246094,104.18563842773,
10932,733,125,190.41494750977,27.458642959595,
10933,733,104,215.58666992188,97.569602966309,
10934,733,112,62.24951171875,294.92810058594,
10935,733,115,84.163238525391,100.59527587891,
10936,733,125,123.84774780273,47.841724395752,
10937,734,107,155.51684570312,122.04479980469,
10938,734,109,351.9501953125,367.18676757812,
10939,734,109,378.64422607422,369.25970458984,
10940,734,109,184.52737426758,113.83837890625,
10941,734,109,312.60946655273,119.85043334961,
10942,734,109,285.82470703125,118.62835693359,
10943,734,109,164.23004150391,110.72497558594,
10944,735,109,385.40325927734,218.71786499023,
10945,735,109,415.92684936523,236.21740722656,
10946,735,109,412.66546630859,261.89038085938,
10947,735,110,113.29721069336,109.71188354492,
10948,735,109,188.189453125,228.43258666992,
10949,735,110,126.60250854492,108.6556854248,
10950,735,101,73.730895996094,93.623870849609,
10951,735,101,74.913452148438,87.410865783691,
10952,735,107,278.43316650391,368.27026367188,
10953,735,107,356.95349121094,341.81964111328,
10954,735,107,360.12396240234,352.02563476562,
10955,735,101,74.388305664062,87.201889038086,
10956,735,107,323.84353637695,354.37054443359,
10957,736,100,89.106628417969,126.66917419434,
10958,736,102,164.49157714844,44.779327392578,
10959,736,114,67.6064453125,122.16763305664,
10960,736,114,137.52772521973,149.71969604492,
10961,736,117,55.049194335938,31.834312438965,
10962,736,100,79.112365722656,143.13833618164,
10963,736,101,61.898986816406,47.555656433105,
10964,736,102,163.76727294922,48.090942382812,
10965,736,114,68.590209960938,121.82693481445,
10966,736,114,136.69953918457,158.87661743164,
10967,736,101,67.430999755859,40.098808288574,
10968,736,102,175.29135131836,50.708282470703,
10969,736,102,96.836791992188,73.930480957031,
10970,736,114,74.094573974609,113.94323730469,
10971,736,101,65.271789550781,45.570770263672,
10972,736,102,158.05090332031,53.178894042969,
10973,736,102,168.99362182617,70.066009521484,
10974,736,101,76.923187255859,63.524101257324,
10975,736,102,175.9928894043,66.937652587891,
10976,736,106,76.588653564453,70.022674560547,
10977,736,118,70.864562988281,174.84097290039,
10978,736,101,61.089920043945,10.87043762207,
10979,736,102,113.31353759766,61.215423583984,
10980,736,106,66.222686767578,67.448394775391,
10981,736,118,68.947448730469,172.9970703125,
10982,736,101,71.564147949219,60.325805664062,
10983,736,102,153.02523803711,64.288513183594,
10984,736,102,74.809173583984,74.11376953125,
10985,736,118,63.446624755859,192.36068725586,
10986,736,100,116.55255126953,124.00128173828,
10987,736,102,174.24710083008,45.768859863281,
10988,736,114,69.33674621582,107.95129394531,
10989,736,114,134.97064208984,159.90563964844,
10990,736,100,119.09185791016,132.98861694336,
10991,736,101,65.930786132812,67.193046569824,
10992,736,102,165.22592163086,56.870971679688,
10993,736,101,67.778259277344,77.87181854248,
10994,736,102,165.68690490723,59.081115722656,
10995,736,102,161.39511108398,68.570770263672,
10996,736,101,19.165954589844,52.648197174072,
10997,736,102,169.46786499023,62.806030273438,
10998,736,102,160.8720703125,66.749176025391,
10999,736,103,134.60980224609,58.663803100586,
11000,736,103,116.80444335938,65.331703186035,
11001,737,109,362.18737792969,245.69955444336,
11002,737,118,144.3028717041,336.89147949219,
11003,737,109,408.70327758789,171.52194213867,
11004,737,118,147.30899047852,400.56900024414,
11005,737,118,135.86373901367,418.66845703125,
11006,737,101,56.907684326172,54.369422912598,
11007,737,109,261.21063232422,143.61697387695,
11008,737,100,35.283386230469,126.44958496094,
11009,737,101,67.851837158203,47.66202545166,
11010,737,109,302.2028503418,148.81713867188,
11011,737,109,143.34970092773,230.65237426758,
11012,737,109,316.53436279297,148.07040405273,
11013,737,109,280.47744750977,141.93026733398,
11014,737,109,108.26739501953,226.49673461914,
11015,737,109,108.55520629883,124.57238769531,
11016,737,118,100.45520019531,389.080078125,
11017,737,118,105.56396484375,476.76135253906,
11018,737,102,204.18792724609,162.00335693359,
11019,737,102,255.55364990234,79.3828125,
11020,737,102,138.53991699219,174.84887695312,
11021,737,117,55.256072998047,56.082321166992,
11022,738,100,70.459625244141,83.326797485352,
11023,738,100,51.108489990234,136.01914978027,
11024,738,109,204.76287841797,328.15017700195,
11025,738,118,159.79458618164,297.86334228516,
11026,738,100,77.778198242188,91.547576904297,
11027,738,106,125.51049804688,90.850448608398,
11028,738,109,180.4319152832,298.26397705078,
11029,738,118,167.72644042969,360.96929931641,
11030,738,100,74.234832763672,94.093444824219,
11031,738,106,130.75842285156,86.182357788086,
11032,738,109,227.92094421387,271.46597290039,
11033,738,109,79.22200012207,127.95114135742,
11034,738,118,150.75552368164,359.28802490234,
11035,738,100,62.229522705078,95.759063720703,
11036,738,106,166.54843139648,82.53108215332,
11037,738,109,79.309173583984,124.65551757812,
11038,738,118,165.86985778809,324.21466064453,
11039,738,100,81.056640625,92.988983154297,
11040,738,106,91.267059326172,60.003326416016,
11041,738,106,180.48315429688,78.520553588867,
11042,738,109,85.138641357422,164.51397705078,
11043,738,109,92.536010742188,133.15762329102,
11044,738,109,336.17028808594,210.89340209961,
11045,738,109,330.74530029297,214.30215454102,
11046,738,109,337.92239379883,189.69079589844,
11047,738,109,321.89761352539,181.02932739258,
11048,738,109,286.77111816406,214.83087158203,
11049,738,110,91.033020019531,186.4200592041,
11050,738,109,323.7060546875,210.58499145508,
11051,738,109,332.67529296875,189.79229736328,
11052,738,109,396.43426513672,208.68878173828,
11053,739,100,100.87490844727,119.7371673584,
11054,739,106,116.33071899414,80.964332580566,
11055,739,100,97.760650634766,130.28723144531,
11056,739,106,109.49380493164,73.014007568359,
11057,739,118,97.078521728516,284.40151977539,
11058,739,100,102.03842163086,131.66677856445,
11059,739,106,108.46780395508,74.747146606445,
11060,739,109,168.58917236328,210.05889892578,
11061,739,100,95.750793457031,144.38269042969,
11062,739,103,170.9599609375,90.190788269043,
11063,739,106,104.50714111328,73.646392822266,
11064,739,109,120.63696289062,237.90112304688,
11065,739,100,108.58181762695,145.36657714844,
11066,739,106,107.94073486328,72.761352539062,
11067,739,106,117.71936035156,72.190887451172,
11068,739,109,99.655944824219,201.61218261719,
11069,739,109,310.11056518555,177.88269042969,
11070,739,109,298.36703491211,182.76974487305,
11071,739,109,311.47766113281,178.91839599609,
11072,739,109,303.39517211914,172.18280029297,
11073,739,109,405.89114379883,172.03729248047,
11074,740,100,64.152404785156,110.64839172363,
11075,740,100,127.61846923828,161.01678466797,
11076,740,106,85.756286621094,99.70386505127,
11077,740,100,67.580169677734,105.88598632812,
11078,740,100,126.25694274902,160.61111450195,
11079,740,103,168.47540283203,44.64616394043,
11080,740,100,71.840026855469,108.60372924805,
11081,740,100,129.3044128418,148.24340820312,
11082,740,103,165.77362060547,42.779121398926,
11083,740,100,75.995758056641,117.25192260742,
11084,740,106,92.964935302734,100.11653137207,
11085,740,100,84.566986083984,126.24755859375,
11086,740,103,179.49951171875,38.791465759277,
11087,740,106,136.18798828125,96.364471435547,
11088,740,109,160.94485473633,317.31817626953,
11089,740,103,166.37106323242,39.293258666992,
11090,740,106,129.41061401367,94.012313842773,
11091,740,103,99.842102050781,41.804946899414,
11092,740,106,137.28178405762,93.337768554688,
11093,740,109,108.02398681641,262.11465454102,
11094,740,106,99.172180175781,110.36270141602,
11095,741,109,326.9973449707,211.13961791992,
11096,741,109,276.69696044922,215.46327209473,
11097,741,110,182.27798461914,163.64974975586,
11098,741,110,242.49526977539,149.23567199707,
11099,741,109,273.95452880859,233.66439819336,
11100,741,110,193.33792114258,150.50674438477,
11101,741,110,180.54873657227,125.88209533691,
11102,741,110,259.06918334961,143.48658752441,
11103,741,109,184.9931640625,199.00115966797,
11104,741,109,83.896636962891,179.51376342773,
11105,741,110,188.95172119141,143.38931274414,
11106,741,101,55.108917236328,62.413654327393,
11107,741,109,188.7529296875,250.57888793945,
11108,741,101,22.390197753906,28.5256690979,
11109,741,109,243.19068908691,252.16525268555,
11110,741,109,305.62423706055,224.12240600586,
11111,741,118,195.76409912109,390.95080566406,
11112,741,118,205.81422424316,479.93798828125,
11113,741,118,167.25387573242,414.6579284668,
11114,742,100,141.50903320312,244.80331420898,
11115,742,113,119.16680908203,406.07708740234,
11116,742,100,132.63540649414,224.33999633789,
11117,742,127,186.16888427734,283.78143310547,
11118,742,100,119.8918762207,214.42468261719,
11119,742,113,93.836944580078,403.84149169922,
11120,742,100,120.73190307617,152.16250610352,
11121,742,103,177.00448608398,103.63526153564,
11122,742,127,176.85223388672,254.81224060059,
11123,742,100,116.72805786133,161.15179443359,
11124,742,103,186.64987182617,103.21138763428,
11125,742,100,111.16670227051,174.20016479492,
11126,742,113,165.36758422852,377.84948730469,
11127,742,100,94.161529541016,182.16458129883,
11128,742,113,148.64221191406,338.31311035156,
11129,742,124,105.36856079102,125.51092529297,
11130,742,124,75.799652099609,80.514343261719,
11131,742,113,167.74243164062,329.33126831055,
11132,742,124,102.46795654297,85.0126953125,
11133,742,103,248.37228393555,79.783432006836,
11134,742,113,115.42883300781,349.36773681641,
11135,742,124,101.42266845703,77.677795410156,
11136,742,103,229.66375732422,80.361167907715,
11137,742,112,113.46530151367,415.06875610352,
11138,742,124,105.01000976562,79.348358154297,
11139,742,113,133.40692138672,370.21197509766,
11140,742,124,108.41030883789,85.047943115234,
11141,743,100,157.59014892578,315.70745849609,
11142,743,100,144.88659667969,251.20193481445,
11143,743,103,125.15942382812,103.94390869141,
11144,743,111,98.030792236328,338.38372802734,
11145,743,100,140.18716430664,249.95474243164,
11146,743,111,103.4287109375,332.42443847656,
11147,743,100,117.08782958984,202.91589355469,
11148,743,111,107.44189453125,305.03076171875,
